timestamp,rpm,speed,tps,map,iat,eot,load,voltage,fuel_lh,gear
17:13:46,2735,0,13.73,52.0,8.0,51.0,27.06,410436.00,2.657,
17:13:48,2735,0,13.73,52.0,8.0,51.0,27.06,410437.00,2.657,
17:13:49,2735,0,13.73,52.0,8.0,51.0,27.06,410437.00,2.657,
17:13:51,2735,0,13.73,52.0,8.0,51.0,27.06,410436.00,2.657,
17:13:52,2735,0,13.73,52.0,8.0,51.0,27.06,410436.00,2.657,
17:13:53,1444,0,13.73,50.0,8.0,53.0,21.57,13.40,1.349,
17:13:54,1468,0,13.73,50.0,8.0,53.0,20.78,13.80,1.371,
17:13:56,1433,0,13.73,49.0,8.0,53.0,21.96,14.10,1.312,
17:13:57,1420,0,13.73,50.0,8.0,53.0,21.18,14.00,1.327,
17:13:59,1418,0,13.73,50.0,8.0,53.0,21.96,14.00,1.324,
17:14:01,1446,0,13.73,50.0,8.0,53.0,21.96,13.40,1.351,
17:14:04,1386,0,13.73,50.0,8.0,53.0,21.96,14.00,1.295,
17:14:08,1386,0,13.73,50.0,8.0,53.0,21.96,13.90,1.295,
17:14:11,1414,0,13.73,50.0,8.0,55.0,21.96,13.80,1.320,
17:14:12,1350,0,13.73,50.0,8.0,55.0,21.18,14.20,1.262,
17:14:16,1389,0,13.73,50.0,8.0,55.0,21.18,410436.00,1.298,
17:14:17,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:14:19,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:14:22,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:14:31,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:14:47,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:15:04,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:15:20,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:15:37,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:15:53,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:16:09,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:16:26,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:16:42,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:16:59,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:17:15,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:17:32,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:17:48,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:18:04,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:18:21,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:18:37,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:18:54,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:19:10,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:19:26,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
17:19:43,1389,0,13.73,50.0,8.0,55.0,21.18,410437.00,1.298,
